,source,file,SDR,ISR,SIR,SAR,SI-SDR,SI-SIR,SI-SAR,SD-SDR,SNR,SRR,SI-SDRi,SD-SDRi,SNRi,MIX-SI-SDR,MIX-SD-SDR,MIX-SNR
3510,other,34.json,0.30192937959125576,1.3219696341537015,8.260818537682859,-0.23014494291001816,-4.59081768989563,16.158359050750732,-4.553963392972946,-13.219021095418732,1.1945121362805367,-12.572149982677043,3.6530783772468567,-4.973927481741338,9.772010035812855,-8.243896067142487,-8.245093613677394,-8.577497899532318
3511,other,1154.json,3.4847346499558856,7.600229736515116,3.0758060480671223,6.992119372697479,-1.0079019702970982,0.892586586996913,3.5200971364974976,-1.3485240087722639,1.0719318315386772,9.88125280366065,7.101067658513784,6.762173951991547,9.604318253695965,-8.108969628810883,-8.110697960763812,-8.532386422157288
3512,other,134.json,1.1562227596291828,1.4884164081876448,11.872305505806022,2.80300922797454,-4.832057058811188,15.13925313949585,-4.788050800561905,-12.760812144758228,1.221202164888382,-11.967550523595463,-2.7468691766262054,-10.674043789203726,3.1097442656755447,-2.0851878821849823,-2.0867683555545034,-1.8885421007871628
3513,other,1378.json,5.385219468968929,9.672767042957647,11.733183133549412,5.472159380782603,4.049857407808304,14.417153000831604,4.46828693151474,2.321450082830541,5.481376349925995,7.160861044544768,8.132537454366684,6.404532016709609,9.69095766544342,-4.08268004655838,-4.083081933879068,-4.2095813155174255
3514,other,505.json,4.134382121748731,6.798604441186885,5.432774408315851,6.34123367600912,2.1451377123594284,6.450693607330322,4.1586048901081085,-0.8136750847929104,4.150270521640778,2.270657436133251,5.138691142201424,2.1799111058633875,7.134488001465797,-2.9935534298419952,-2.993586190656298,-2.98421747982502
3515,other,690.json,2.9417089948490305,4.057946258156251,9.386681479505075,1.3665548333259039,-0.12118734419345856,16.252054572105408,-0.009943637996912003,-5.183632893167523,2.7948065102100372,-3.554531374827538,11.721221432089806,6.6588346116882455,14.57239881157875,-11.842408776283264,-11.842467504855769,-11.777592301368713
3516,other,1552.json,1.2018850074683962,1.7727198284883987,2.8937053403937,-0.09613632460107734,-3.802635371685028,5.917319655418396,-3.3129990100860596,-12.76572686465046,1.3168826326727867,-12.169899950118978,6.26483291387558,-2.6981215589511374,11.541154347360134,-10.067468285560608,-10.067605305699324,-10.224271714687347
3517,other,319.json,5.176780624204093,7.653501169745298,7.572722793425535,7.760230974392868,3.5933972895145416,9.560908675193787,4.86684188246727,0.719754841012489,5.015903413295746,3.8783124706267307,6.74847275018692,3.875135849257954,8.263252228498459,-3.1550754606723785,-3.155381008245465,-3.247348815202713
3518,other,585.json,3.039107087544134,5.787676974084581,4.705879640145863,5.915368634540901,1.0354955308139324,5.685516595840454,2.869785353541374,-2.6177834372655506,3.479362726211548,-0.15223230764874296,2.2669835947453976,-1.3826871197726918,5.009072721004486,-1.2314880639314651,-1.2350963174928589,-1.5297099947929382
3519,other,1646.json,5.74376772417061,9.287609176893294,8.037233475765673,7.656439416833383,4.093888700008392,10.118606984615326,5.341834723949432,2.2702873754529147,5.490106642246246,6.962085880036749,5.4188513569533825,3.5954386101938582,6.834764420054853,-1.3249626569449902,-1.3251512347409435,-1.3446577778086066
3520,other,1420.json,1.6492406831714144,3.3638461451384782,5.401874565249448,0.46697133254998086,-3.9934365451335907,7.035130262374878,-3.636449873447418,-7.730931519638425,1.365703046321869,-5.3426443817617395,9.814174324274063,6.077082446447982,15.582439601421356,-13.807610869407654,-13.808013966086406,-14.216736555099487
