,source,file,SI-SDR,SI-SIR,SI-SAR,SD-SDR,SNR,SRR,SI-SDRi,SD-SDRi,SNRi,MIX-SI-SDR,MIX-SD-SDR,MIX-SNR
24,drums,3048.json,3.0185018613809707,20.03284421410332,3.106055775396365,1.3058407354437203,4.777629686804971,6.175219183798239,20.65776751785222,18.94512401190488,22.375811053725442,-17.639265656471252,-17.63928327646116,-17.59818136692047
25,drums,3460.json,4.972216587828658,16.242959080428513,5.3093546945578085,3.305425464047243,6.131796301686931,8.318736515634384,9.482507359551452,7.822344974403966,11.240509511315988,-4.510290771722794,-4.516919510356724,-5.108713209629059
26,drums,2981.json,7.455351246127416,23.964052792777892,7.55355477347732,6.200034205660273,8.105585680266927,12.216448277374784,14.660939765700627,13.405934952553258,15.41022728469045,-7.205588519573212,-7.2059007468929845,-7.304641604423523
27,drums,468.json,6.90378360191541,15.378231807954108,7.5807076946813154,6.4685933123816435,7.65436582531874,16.696741180730925,11.80638037363248,11.371214160680443,12.570768820905135,-4.9025967717170715,-4.902620848298799,-4.916402995586395
28,drums,387.json,5.458402618006332,17.629272381383075,5.730077389278722,3.927975971754207,6.512638886861367,9.205976795437609,12.32484905345784,10.795049799051238,13.611159285001321,-6.866446435451508,-6.86707382729703,-7.098520398139954
29,drums,740.json,-13.8630389248319,14.455180705793786,-13.856319647186895,-31.805841038260567,0.15623653194038425,-31.734742612810635,6.546300741534678,-11.396085430519735,21.463145854679034,-20.409339666366577,-20.40975560774083,-21.306909322738647
30,drums,3763.json,6.541892221725244,19.249130557723653,6.781140560776145,5.736202314655625,7.412998424956223,13.449033017807459,15.115290811813136,14.309606777914755,16.013725744673632,-8.57339859008789,-8.573404463259132,-8.600727319717407
31,drums,112.json,8.098277440928273,15.347226388282525,9.011551415258381,7.13596684046104,8.69497940994719,14.161237564323716,9.65779791649466,8.696636719149684,10.09673101015309,-1.5595204755663872,-1.560669878688644,-1.4017516002058983
32,drums,952.json,6.346720081703169,9.070359724054871,9.675404335316095,5.959752046315083,7.154192124204684,16.675543509230593,4.9964832858605215,4.609740800661245,5.850821156697322,1.3502367958426476,1.3500112456538376,1.3033709675073624
33,drums,3289.json,4.987295328725672,15.102695074373127,5.432066743320187,3.4237288920601383,6.162746029647153,8.618994141487704,10.26160365258584,8.698268095254093,11.495493429454129,-5.2743083238601685,-5.274539203193956,-5.332747399806976
34,drums,987.json,4.070961567978606,11.982532495296294,4.837750461086743,2.3439714491561823,5.4953437668727965,7.184167764262389,10.268902275185333,8.542065123700464,11.798549256985101,-6.197940707206726,-6.198093674544282,-6.303205490112305
35,drums,736.json,-26.30338546063301,1.0170623862043084,-26.295327934557008,-47.44108722881465,0.0025370720282220853,-47.40667901690034,-3.2682311179816406,-24.40591935928084,23.225512802924218,-23.035154342651367,-23.03516786953381,-23.222975730895996
36,drums,3285.json,5.387524996271955,15.369457056282362,5.8473089663115445,4.029229871868386,6.480216426050188,9.738626618795767,10.249508802166805,8.891275258774861,11.369687807952882,-4.861983805894852,-4.862045386906475,-4.889471381902695
37,drums,3643.json,3.687048582481588,15.054879433290802,4.016210619264589,1.7147811724233655,5.214187995515517,6.111059541167499,11.921340851234639,9.949123809116994,13.511892155728987,-8.234292268753052,-8.234342636693627,-8.29770416021347
38,drums,323.json,2.789385466222086,14.500662361965508,3.0933588784654953,0.9513106543076741,4.624389368412439,5.576116504718915,10.812293438557901,8.974579688180693,12.849248308060114,-8.022907972335815,-8.023269033873017,-8.224858939647675
39,drums,524.json,9.399856785452725,17.24836201050187,10.181044076130856,8.812503857026261,9.867986241258713,17.819160005026546,13.079410651839138,12.492464987027823,13.436508277334305,-3.6795538663864136,-3.6799611300015633,-3.568522036075592
40,drums,2212.json,3.63686776746957,16.268424366412276,3.8804726476797615,1.5587243039183076,5.169581164176805,5.758095710203294,9.564978247778104,7.4870509187182614,10.987377454097611,-5.928110480308533,-5.928326614799953,-5.817796289920807
41,drums,2790.json,-6.419416883231625,14.481004597589372,-6.383954475014049,-18.126621691494258,0.7483687248253019,-17.821856810721037,13.502700111626165,1.7955433473933216,20.62248311901323,-19.922116994857788,-19.92216503888758,-19.874114394187927
42,drums,2024.json,8.690192417547681,19.376761315690374,9.080847958793775,8.044872404625986,9.240916455496812,16.724990790388897,12.253188507006147,11.607999696965958,12.83430882762816,-3.5629960894584656,-3.5631272923399715,-3.5933923721313477
43,drums,2820.json,-0.8377595077384589,10.091005859815187,-0.4721556942419055,-6.604623392528199,2.4443754700638873,-5.26683047281664,12.828884588636054,7.062923445255605,15.533798649690354,-13.666644096374512,-13.667546837783805,-13.089423179626465
44,drums,164.json,4.950323458902044,12.188026127609575,5.859638270169046,4.294959667599203,6.080330569321845,12.83722333009246,9.543621894113226,8.8885590397298,10.794880796248648,-4.593298435211182,-4.593599372130597,-4.714550226926804
45,drums,2764.json,11.180300117552637,22.930695869562232,11.480656927640426,10.7859758251922,11.495554788257458,21.409534806883315,13.849609197199701,13.455466597755667,14.09234334364114,-2.669309079647064,-2.6694907725634662,-2.5967885553836823
46,drums,1970.json,0.21488715708858377,18.73884933016987,0.27638851214808036,-3.9021033898716873,3.0531518955963586,-1.7728134725625255,19.940461412078207,15.823920133453068,21.9590055247086,-19.725574254989624,-19.726023523324756,-18.905853629112244
47,drums,1955.json,2.4517259962570614,22.150679510288207,2.4985220775071615,-0.05113728027136011,4.381479567779583,3.5340712537538335,20.404557979823345,17.90232989762855,23.19204325128941,-17.952831983566284,-17.95346717789991,-18.810563683509827
48,drums,2226.json,3.9302199267824514,14.44067579416884,4.3345291593601525,1.61848436336699,5.343364815117578,5.466320419954812,11.333376684137189,9.02195846903988,12.574114243389825,-7.403156757354736,-7.403474105672889,-7.230749428272247
