,source,file,SDR,ISR,SIR,SAR,SI-SDR,SI-SIR,SI-SAR,SD-SDR,SNR,SRR,SI-SDRi,SD-SDRi,SNRi,MIX-SI-SDR,MIX-SD-SDR,MIX-SNR
4253,other,957.json,2.4905000080544792,6.0496296169978425,4.502577826205057,4.599735588496724,-2.8554703762598908,10.492438340693443,-2.649881718950965,-4.042053680865693,0.9546548512372786,2.199954775460385,14.840928120367916,13.654369452248169,18.493065872469884,-17.696398496627808,-17.69642313311386,-17.538411021232605
4254,other,889.json,5.826268276027443,8.892092161314848,14.054303453017319,6.490665386192796,4.57484796001304,19.410150786155207,4.733817783393659,2.3135489821367736,5.7682391699483135,6.231130899331552,11.605422043341285,9.345176156579065,12.505682676665995,-7.030574083328247,-7.031627174442292,-6.737443506717682
4255,other,725.json,7.006710784212312,11.414243671289597,9.14159243861743,8.494203193279336,5.129771769473008,12.179399064733081,6.0849695983319245,4.178668500795128,6.283001235865516,11.24145312561137,5.746664904484204,4.795658932263599,6.8565064921905226,-0.6168931350111961,-0.6169904314684722,-0.5735052563250065
4256,other,362.json,5.559053260286769,12.533478410388142,7.3690832866441465,8.250360033329125,3.0505099181139963,7.467877402491047,5.002657295562557,2.6050860669223153,4.412425206380376,12.723433668613799,5.158282372733404,4.712898123164842,6.553867356257924,-2.1077724546194077,-2.107812056242526,-2.141442149877548
4257,other,1358.json,3.938123552203683,8.104323714765753,7.125685383963413,6.047150208830892,2.685604076034741,9.196503592448032,3.782783790423358,0.8281435877085472,4.557681456774983,5.413127057029314,5.753548125869946,3.8997579618783162,7.991625890702519,-3.067944049835205,-3.0716143741697692,-3.433944433927536
4258,other,368.json,6.23209535613641,14.731624801792389,7.646882795088697,9.708123605991862,5.087105712121939,9.635563009799597,7.01189675577906,4.761165607939805,6.004238932509386,16.262552989735823,4.720108063160097,4.394368827518731,5.67902747366991,0.36699764896184206,0.36679678042107383,0.3252114588394761
4259,other,1102.json,1.5022248678855157,2.2513758380759374,13.41748012449103,1.2637449811143284,-1.7731460002674155,24.780926824665364,-1.7630620459520316,-8.880797072790916,1.9875859095100628,-7.9364826594766,11.967055592177957,4.859413134731479,15.750129110956596,-13.740201592445374,-13.740210207522395,-13.762543201446533
4260,other,410.json,4.4484759126462485,9.070422776836137,4.995352347775237,5.152850311270264,0.6665860276508921,8.192562116689697,1.5167594739239372,-0.35344128562653365,3.0318037803711926,6.438923537329786,7.771359549074232,6.751820719918715,10.17269712048197,-7.10477352142334,-7.105262005545249,-7.140893340110779
4261,other,903.json,2.8557927152581497,11.704917861001682,3.0958490341236025,7.128963186839368,1.0741059782052644,6.014457739559843,2.7545948493478174,0.8276159603965249,2.5137724028161434,13.411370400075,4.759254932596744,4.5129658532127115,6.284690205865231,-3.6851489543914795,-3.6853498928161867,-3.7709178030490875
4262,other,348.json,5.000348836282524,11.7544546649942,6.784938403305661,6.326725254810001,1.4756541443549676,7.029965760148779,2.8930606582667515,1.126205835091504,3.021806686828885,12.258389790146918,5.459581513472704,5.110394804133621,7.113047152469907,-3.983927369117737,-3.9841889690421173,-4.091240465641022
