Unnamed: 0.1,Unnamed: 0,ESPR,SDR - SI-SDR
67.json,67,0.8175603151321411,0.6597558224440636
68.json,68,0.8221055865287781,0.4608538291847939
69.json,69,0.5688697099685669,3.9124800221963727
70.json,70,0.5147252678871155,1.8360219496743768
71.json,71,0.6492072939872742,1.6282091170235935
72.json,72,0.8294406533241272,0.7501543839383018
73.json,73,0.8032232522964478,0.5543089102724164
74.json,74,0.7516006231307983,1.4994045780753424
75.json,75,0.5260894298553467,2.0083735207619733
76.json,76,0.5562447905540466,1.0611922612764713
77.json,77,0.7357920408248901,0.8404173776940072
78.json,78,0.9241322875022888,0.5684994308024596
79.json,79,0.9204266667366028,0.5328485226990161
80.json,80,0.8913603425025941,0.5736448966205661
81.json,81,0.8569422960281372,-0.4513592346942748
82.json,82,0.8693677186965942,0.18810108649644874
83.json,83,0.889490008354187,0.54246736251846
84.json,84,0.8813164830207825,0.266987738769485
85.json,85,0.862964928150177,0.03670394387748388
86.json,86,0.8597900867462158,-0.6588476720517633
87.json,87,0.9083060026168824,0.16380458200724224
88.json,88,0.00729541527107358,9.661724839391374
89.json,89,0.8768153190612793,0.5564874532778585
90.json,90,0.8582302331924438,1.182909735732462
91.json,91,0.8546630740165709,0.4969886600179567
92.json,92,0.8484067916870117,-0.17623658073236648
93.json,93,0.9061779379844666,0.013847721940743796
94.json,94,0.9002564549446106,0.17923666613150147
95.json,95,0.8317574262619019,0.1989813344265885
96.json,96,0.8393247127532959,0.8717386230334974
97.json,97,0.8500375747680664,-0.8809583788077306
98.json,98,0.6347164511680603,-4.753521224650968
99.json,99,0.9073053002357484,1.9453755324574256
100.json,100,0.9350897073745728,1.4640604399573682
101.json,101,0.8707998991012573,0.08200011037152866
102.json,102,0.8846997618675232,0.1121257278643375
103.json,103,0.8622984290122986,0.6896075620297317
104.json,104,0.8432438969612122,0.5004002390491156
105.json,105,0.878412127494812,-0.07300747739341595
106.json,106,0.8523236513137817,0.4956603542864002
107.json,107,0.878447413444519,0.3497637488541887
108.json,108,0.8521235585212708,1.2683161246672372
109.json,109,0.8521982431411743,0.9130584403715148
110.json,110,0.8782196640968323,0.9785545577153236
111.json,111,0.8716197013854979,0.4908643288673211
112.json,112,0.8329651355743408,-0.09240529642651474
113.json,113,0.7884206175804138,0.5738490907764957
114.json,114,0.8205639123916626,0.5553799709891987
115.json,115,0.8021368980407715,0.7472375070840505
116.json,116,0.8991235494613647,0.8102375803996207
117.json,117,0.8473861217498779,2.1545609948832958
118.json,118,0.8386385440826416,3.2934499824346117
119.json,119,0.8701139688491821,0.9991038176112887
120.json,120,0.8865923285484314,-0.2984501054494641
121.json,121,0.96120947599411,-1.9145834834270783
122.json,122,0.9027059078216552,0.4318800379115224
123.json,123,0.7513266801834106,2.145277702224736
124.json,124,0.7530267834663391,2.68409016949271
125.json,125,0.8690244555473328,0.07757709949079405
126.json,126,0.8076804280281067,0.9028366886212592
127.json,127,0.8302885890007019,3.2502900586323253
128.json,128,0.9001592993736267,-0.2549263825117816
129.json,129,0.9131369590759276,-0.8506465466676296
130.json,130,0.9150028228759766,2.7479384889084564
131.json,131,0.8920435309410095,1.9392165535327743
132.json,132,0.9802901148796082,1.3495491244113609
133.json,133,0.9727228283882141,0.7240289965730176
134.json,134,1.0225908756256104,1.1865921593579944
135.json,135,0.8905777335166931,0.7024733026850251
136.json,136,0.9980461001396179,0.6864750896538814
137.json,137,1.1250238418579102,-0.6993318185963213
138.json,138,0.8223358988761902,1.8427871624861627
139.json,139,0.7869436144828796,-0.974666218941044
140.json,140,0.9401792883872986,2.16128013953654
141.json,141,0.8293371200561523,3.582831596994924
142.json,142,0.8530814647674559,3.7447225281010468
143.json,143,0.8449985980987549,-0.25597761021038323
144.json,144,0.8637294769287109,1.8191496379207628
145.json,145,0.9265881180763244,1.1553670115930943
146.json,146,0.8678046464920044,4.39466934731116
147.json,147,0.7778174877166748,2.334852164046545
148.json,148,0.8785586953163147,0.8595786044770808
149.json,149,0.8041226267814636,3.672847043366131
150.json,150,0.8806802034378052,0.679061294732856
151.json,151,0.9365983605384828,0.2759752710924559
152.json,152,0.8409243822097778,0.6231370936306879
153.json,153,1.119024634361267,-2.974103260715018
154.json,154,0.8553632497787476,-1.5745127846734508
155.json,155,0.5964028835296631,0.9498721016676664
156.json,156,0.5547151565551758,2.0572448525398834
157.json,157,0.4739393293857575,2.097094125723279
158.json,158,0.4279999434947968,1.8867645936740227
159.json,159,0.542847216129303,1.2125864816514151
160.json,160,0.8111250996589661,0.7416181217903395
161.json,161,0.8051022291183472,0.5163438993275964
162.json,162,0.7339777946472168,0.8045257813003097
163.json,163,0.8441764116287231,0.2314278308873412
164.json,164,0.8636860847473145,0.9740397079773722
165.json,165,0.8051748871803284,1.428141983300069
166.json,166,0.8217333555221558,0.6664660523338384
167.json,167,0.7800912857055664,0.6391773463354724
168.json,168,0.7977276444435121,-0.9044580672515216
169.json,169,0.7543154954910278,0.7056991777037123
170.json,170,0.6981582641601562,0.2221789891478405
171.json,171,0.5834475755691528,2.015697022527413
172.json,172,0.5082535743713379,1.1306824291562985
173.json,173,0.35931897163391113,2.4546075592073846
174.json,174,0.43595626950263977,2.6021016462106683
175.json,175,0.4115561246871948,1.1172823009909156
176.json,176,0.22228670120239247,-16.08235143322463
177.json,177,0.9338417649269104,0.2988638754453614
178.json,178,0.8610034584999084,0.8939743982749562
179.json,179,0.8123044371604919,0.7491403938375321
180.json,180,0.08848202228546143,5.502970371612951
181.json,181,121.46490478515624,20.152063054308964
182.json,182,0.96328467130661,2.7046751982622865
183.json,183,0.9425192475318908,1.0521146122411746
184.json,184,0.8650808334350586,2.205367308224852
185.json,185,0.90418940782547,0.8082706811737275
186.json,186,0.7678531408309937,1.6742564944900802
187.json,187,0.5957781672477722,0.6750515404578235
188.json,188,0.4537796974182129,1.7718932429553913
189.json,189,0.4521989226341248,2.7411447829901814
190.json,190,0.3770455420017241,1.7579057745474005
191.json,191,0.06968563050031662,4.532562433387118
192.json,192,119.5869140625,45.250695101281615
193.json,193,0.5574787855148315,3.0313785992071995
194.json,194,0.3834262788295746,1.93672534131326
195.json,195,0.06412403285503387,-1.1464574906976193
196.json,196,0.9657822847366332,0.05097518676011248
197.json,197,0.936907947063446,0.4077480259127597
198.json,198,0.9144435524940492,0.29741645061241506
199.json,199,0.9329767227172852,1.4273918240450882
200.json,200,0.9620764851570128,1.6376690753052523
201.json,201,0.9140997529029846,0.25795121352791384
202.json,202,0.8998602628707886,0.3168323311184213
203.json,203,0.8945194482803345,0.7385903844657502
204.json,204,0.8975475430488586,0.018657398614539744
205.json,205,0.896144688129425,-0.07580201127792563
206.json,206,0.9241186380386353,0.6935144504533426
207.json,207,0.9382067918777466,0.04750081356707092
208.json,208,0.9565908908843994,0.6385825400602769
209.json,209,0.9031975269317628,-0.02945348033743756
210.json,210,0.8994614481925964,0.6814572873631111
211.json,211,0.9185781478881836,1.0249922180703577
212.json,212,0.9355832934379578,1.7079142324358312
213.json,213,0.90976220369339,-0.07584245487830188
214.json,214,0.9027298092842102,0.6356430609904375
215.json,215,0.8730576634407043,0.14634353514523646
216.json,216,0.8410757780075073,0.2994496287943331
217.json,217,0.9335123300552368,-18.19120059829497
218.json,218,0.8876144289970398,0.7626603435114667
219.json,219,0.8101314902305603,1.0850606715667084
220.json,220,0.8197448849678041,0.3051755183736642
221.json,221,0.9156769514083862,0.18743252616091688
222.json,222,0.9246448874473572,0.5956568322435896
223.json,223,0.9100564122200012,-0.020480886195933586
224.json,224,0.9209622144699096,0.0675571889668749
225.json,225,0.9007070660591125,0.32596685145512794
226.json,226,0.908207893371582,0.9233512802105841
227.json,227,0.9029843211174012,0.5521263147400752
228.json,228,0.8656738996505737,0.2095478364516304
229.json,229,0.9094388484954834,0.169948247682445
230.json,230,0.7846240997314453,-0.2513839449851485
231.json,231,0.8724624514579773,-1.7438373495065305
232.json,232,0.9033352136611938,1.6834789410034183
233.json,233,0.8796752691268921,2.488424061420816
234.json,234,0.8153145909309387,0.693998775391413
235.json,235,0.6479356288909912,2.084719030709775
236.json,236,0.5153142809867859,2.2966836848152385
237.json,237,0.4889665246009826,3.1889253751416677
238.json,238,0.6769616603851318,-7.349851979736176
239.json,239,0.5565655827522278,1.419273911658423
240.json,240,0.6444650292396545,-0.9447194203707232
241.json,241,0.6286787390708923,2.4483835213731293
242.json,242,0.6633604764938354,3.3097299870199013
243.json,243,0.6554036140441895,2.2213168944242208
244.json,244,0.6583003401756287,1.9578933472811009
245.json,245,0.5085336565971375,2.7295888889455777
246.json,246,0.4605231881141663,2.9681485280368336
247.json,247,1.2155317068099976,41.52975085997199
248.json,248,0.5302674174308777,2.2575560760329565
249.json,249,0.4977169930934906,3.3383472898742514
250.json,250,0.40630480647087097,3.4030698665394623
251.json,251,0.34872475266456604,3.234091365194712
252.json,252,0.472644716501236,2.9708844425368173
253.json,253,0.4551870822906494,3.0678902291524404
254.json,254,0.3632736504077912,4.20156353795982
255.json,255,0.2772891521453857,5.417210612064348
256.json,256,0.4143382608890533,3.988155776459577
257.json,257,0.5234789848327637,3.912133274296312
258.json,258,0.3347532749176025,4.380446511466063
259.json,259,0.2072957158088684,6.614429670409048
260.json,260,0.9662119746208192,8.453227187944808
261.json,261,0.9356571435928344,0.3136532763955291
262.json,262,0.9621275663375854,-0.07776438215601368
263.json,263,0.9624766707420348,1.2588722607728489
264.json,264,0.9116929173469543,0.5025258717734822
265.json,265,0.9123087525367736,0.888103360071792
266.json,266,0.910625457763672,1.199676032832743
267.json,267,0.8479403853416443,0.5030033306839989
268.json,268,0.7374440431594849,0.8383544780046241
269.json,269,0.9109312295913696,1.1057183905977723
270.json,270,0.8610666990280151,1.3996993158850308
271.json,271,0.9511996507644652,2.8781291534604208
272.json,272,1.3432456254959106,0.705130121094871
273.json,273,0.9528712630271912,1.298632195409592
274.json,274,0.9400922060012816,1.5193937796404509
275.json,275,0.9351693987846376,-0.22404006790283584
276.json,276,0.924477517604828,0.9326597498189048
277.json,277,0.8104395270347595,0.6323283624672937
278.json,278,0.8774230480194092,0.35814630826574234
279.json,279,0.8787717223167419,0.7150669490583512
280.json,280,0.8728590607643127,0.9320846462860908
281.json,281,0.861270546913147,0.8334667691829107
282.json,282,1.0242232084274292,0.011433808664447652
283.json,283,0.8039837479591371,0.7967848757161695
284.json,284,0.8446929454803467,0.6067746309924029
285.json,285,0.8770204186439514,1.1562749663845144
286.json,286,0.8814002275466919,0.7166280112764412
287.json,287,0.948276937007904,0.8265589234659831
288.json,288,0.9066580533981324,0.5741556361761351
289.json,289,0.8423124551773071,1.092455680096467
290.json,290,0.8114446997642517,0.9071099213039879
291.json,291,0.7231909036636353,1.7134126051766798
292.json,292,0.9017168879508972,0.8149070088349273
293.json,293,0.94798344373703,1.5138437508476337
294.json,294,0.8519232273101807,0.10873092665318572
295.json,295,0.8003844618797302,1.1842572472729185
296.json,296,0.8607244491577148,0.14524930555735427
297.json,297,0.8718427419662476,0.9063171923863108
298.json,298,0.8381554484367371,0.9702168108647315
299.json,299,0.8281865119934082,0.9846074083918211
300.json,300,0.8002691864967346,2.865624651507328
301.json,301,0.8031376004219055,2.051139695805329
302.json,302,0.8758398294448853,2.5491866684062265
303.json,303,0.905345380306244,1.6809467835099428
304.json,304,0.8099627494812012,2.405303302437209
305.json,305,0.8619222640991211,2.1206277618245983
306.json,306,0.9012201428413392,2.935730764708202
307.json,307,0.8450327515602112,2.7153184725188955
308.json,308,1.0653802156448364,2.5392287962032927
309.json,309,0.8879328966140747,-1.3026566427718649
310.json,310,0.12320677936077118,59.69790088479929
311.json,311,0.8864512443542479,1.2496541084514687
312.json,312,0.8776867389678955,1.1238488300979317
313.json,313,0.8895925879478455,0.9393680409253048
314.json,314,0.8563358187675476,0.9255556996625902
315.json,315,0.8103691339492798,0.9707956947923708
316.json,316,0.79546719789505,0.6670366220970765
317.json,317,0.8501074314117432,1.2754835461023823
318.json,318,0.7982956767082214,2.2528925780683187
319.json,319,0.7981579899787903,2.105738253088192
320.json,320,0.7823238372802734,3.22173416348227
321.json,321,0.8142955303192139,2.5874332326134275
322.json,322,0.942483365535736,2.8356583362740566
323.json,323,0.9121585488319396,2.548297342887585
324.json,324,0.9232118129730223,2.9938928802493607
325.json,325,0.8666815161705017,2.769860234896035
326.json,326,0.992936670780182,2.0418342526667983
327.json,327,1.1994041204452517,2.711408675599209
328.json,328,1.4157413244247437,3.9015406326808417
329.json,329,0.8714099526405334,3.3785181736630445
330.json,330,0.7769679427146912,2.6262465079703547
331.json,331,0.9011263251304626,2.142971377291375
332.json,332,0.853322446346283,2.0933391968326482
333.json,333,0.7164368033409119,2.7488965831969074
334.json,334,0.678570032119751,2.3897497215361074
335.json,335,0.8757750988006592,4.605220031571192
336.json,336,0.7218954563140869,1.5838190377423669
337.json,337,0.6982418894767761,1.5565010023916637
338.json,338,0.7092317342758179,1.3700266503659309
339.json,339,0.7020078897476196,0.28686654355857666
340.json,340,1.0647495985031128,7.896169674084506
341.json,341,0.9580589532852172,0.6794859049303987
342.json,342,0.800423264503479,1.0110130227813077
343.json,343,0.7219136357307434,0.9506152333303356
344.json,344,0.7497635483741759,1.6106904042574026
345.json,345,0.7962446808815002,0.24312033919578105
346.json,346,0.6799129247665405,1.1511319328493688
347.json,347,0.7304418087005615,1.9735387576944408
348.json,348,0.696159303188324,2.4237019796859087
349.json,349,0.7185077071189879,1.6692271874543048
350.json,350,0.7267247438430786,2.0826101521056506
351.json,351,0.495738297700882,1.9807801111723624
352.json,352,0.4977521300315857,2.9302271824782906
353.json,353,0.4173172414302826,3.7042088080044615
354.json,354,0.4670751392841339,2.40111378768646
355.json,355,0.5635052323341371,-0.9422611594375144
356.json,356,0.13592371344566345,15.006135242267668
357.json,357,0.5739340782165527,1.8494935495275449
358.json,358,0.6199195384979248,1.7858942841914356
359.json,359,0.5841639637947083,2.3213593408051603
360.json,360,0.5329129695892334,2.959712459999647
361.json,361,0.6390092968940735,1.1600648779760006
362.json,362,0.5020359158515929,1.4265324963232686
363.json,363,0.4854623079299927,1.6055244240028292
364.json,364,0.4175367951393128,2.701028453965661
365.json,365,0.5558783411979675,1.599124650569185
366.json,366,0.5790106058120728,1.961839297881692
367.json,367,0.5068216919898987,1.0262123184687186
368.json,368,0.4919719696044922,0.10080672123103056
369.json,369,0.9769271612167358,0.7378536277589179
370.json,370,0.9705187678337096,2.2960845658211326
371.json,371,0.9833170175552368,-0.07552080795937499
372.json,372,0.9842832088470459,0.2874414929104496
373.json,373,0.9737338423728944,1.1811604544387606
374.json,374,0.9292382001876832,-0.17480830419821736
375.json,375,0.9175589680671692,0.4972765835976621
376.json,376,0.8519019484519958,-0.24353267629618625
377.json,377,0.8550390005111694,0.18591709740163245
378.json,378,0.8917131423950195,0.7223782461252419
379.json,379,0.9118358492851256,1.0829711849152623
380.json,380,0.8926485180854797,1.089356428459627
381.json,381,1.1558277606964111,6.9759394761232425
382.json,382,1.4813859462738037,-3.3420197614546048
383.json,383,0.9128514528274536,0.19959776442853008
384.json,384,0.9450566172599792,-0.2608015061749356
385.json,385,0.974146008491516,0.2946324756940015
386.json,386,0.962674915790558,-1.8236092562386403
387.json,387,0.8769227266311646,-2.0805463869958354
388.json,388,0.9132239818572998,0.13625754364666065
389.json,389,0.960603415966034,-0.7889117068533498
390.json,390,0.9783639311790466,0.1391026297121023
391.json,391,0.910194993019104,0.16992803784182264
392.json,392,0.8527945876121521,0.6723733560793264
393.json,393,0.8463367223739624,1.0083711252427
394.json,394,0.8882299065589905,0.4322223605277671
395.json,395,0.8563413619995117,0.3406711457058442
396.json,396,0.8716194033622742,0.954198995895016
397.json,397,0.91816908121109,0.8343853693531678
398.json,398,0.9819650650024414,-0.2821562849442909
399.json,399,0.9928209781646729,0.4718857307619828
400.json,400,0.9753764271736144,0.7483515641788596
401.json,401,0.9510911703109741,-0.12598189322670986
402.json,402,0.9200403094291688,0.44624953187288696
403.json,403,0.8971536755561829,0.12477223747147725
404.json,404,0.8865195512771606,1.0218952620314
405.json,405,0.882868766784668,0.3613166713097078
406.json,406,0.8647704124450684,1.2781216003880111
407.json,407,0.8710522055625916,1.032386661392433
408.json,408,0.8573166728019714,0.40695802142413307
409.json,409,0.8942379355430603,0.31872453834497705
410.json,410,0.911526083946228,0.6448931181748847
411.json,411,0.9016896486282348,0.7886845511534339
412.json,412,0.8421220183372498,0.9148784714461816
413.json,413,0.8034557700157166,1.0689211283798208
414.json,414,0.8252121806144714,0.6637866767655698
415.json,415,0.8444288969039917,-0.20577969067651392
416.json,416,0.8638526201248169,1.2561791246160678
417.json,417,0.9706939458847046,0.06892718098070727
418.json,418,0.9779068231582642,2.690622365999938
419.json,419,1.171838641166687,2.918085069788165
420.json,420,0.9849374294281006,0.8344153246431132
421.json,421,0.9222280979156494,0.7778590665281531
422.json,422,0.9947705268859864,1.2535510521479134
423.json,423,1.4343749284744265,3.7427478771865017
424.json,424,0.8054874539375305,1.6623493247953949
425.json,425,0.7100352048873901,1.7906200316228125
426.json,426,0.7462199926376343,2.377469307099032
427.json,427,0.8621055483818054,2.569490509219768
428.json,428,1.019078493118286,0.4945681721972504
429.json,429,1.0720927715301514,0.511211658023841
430.json,430,0.9137137532234192,1.3076220446238729
431.json,431,0.945318877696991,1.1696946508960109
432.json,432,0.9665235280990601,0.6453611965203478
433.json,433,0.9997564554214478,0.14833716236089778
434.json,434,0.9867626428604126,3.115889762246362
435.json,435,0.8521541357040405,0.7508100436756315
436.json,436,0.4138724803924561,-8.957542947792668
437.json,437,0.981717586517334,0.059128179754765135
438.json,438,0.9128124117851256,0.12353438080318925
439.json,439,0.8565986752510071,0.6563285405723533
440.json,440,0.845079243183136,0.669817269139239
441.json,441,0.905454397201538,1.317145063469562
442.json,442,0.9252941608428956,0.01617294534340097
443.json,443,0.9975622296333312,-0.4268895392634775
444.json,444,0.9404917359352112,1.3879034443297318
445.json,445,0.9159526228904724,1.2510983460763576
446.json,446,0.8730130791664124,-3.995234105361381
447.json,447,0.9747821092605592,-0.6812211156532602
448.json,448,0.9399330019950868,-0.15549524138714155
449.json,449,0.8901364207267761,0.9305888892234612
450.json,450,0.8739979863166809,1.2732256870272654
451.json,451,0.8998713493347168,0.49996008581240403
452.json,452,0.95383483171463,0.3373536269012387
453.json,453,0.9451261162757874,0.4221081031075382
454.json,454,0.9432559609413148,1.659552048804394
455.json,455,0.858810305595398,1.2476225356093833
456.json,456,0.670294463634491,2.3519713021062287
457.json,457,0.6423113942146301,-0.03343899868070998
458.json,458,0.9366724491119384,0.3585644420859211
459.json,459,0.925251841545105,0.4387923296486953
460.json,460,0.7558643817901611,0.4777602664285458
461.json,461,0.7794188857078552,0.7467278662890102
462.json,462,0.7791169881820679,0.9096916175263904
463.json,463,0.7308535575866699,0.2833042551907239
464.json,464,0.6278167366981506,1.8994647249069905
465.json,465,0.5891367197036743,1.4157257734461963
466.json,466,0.6403098106384277,0.061088780942244014
467.json,467,0.6586334705352783,1.2723639844667547
468.json,468,0.6926783323287964,1.127474565992494
469.json,469,0.7268137931823729,0.15968931631814698
470.json,470,0.7020317912101746,-0.02519735139748569
471.json,471,0.6131357550621033,1.1005729821114976
472.json,472,0.657742977142334,0.7466445850279522
473.json,473,0.6184825301170349,0.6683768531027541
474.json,474,0.6030125617980957,-0.004520571302084164
475.json,475,0.7547522187232971,0.7038105812419371
476.json,476,0.7455534338951111,1.1943022113363793
477.json,477,0.8349968194961548,-0.5080137775388263
478.json,478,0.8292236924171448,-0.2054331490918191
479.json,479,0.748062014579773,1.1436140417319551
480.json,480,0.8017221093177795,0.7373962080193106
481.json,481,0.7393746376037598,-0.4842342557127326
482.json,482,0.7313109040260315,0.8930285480911913
483.json,483,0.7737458348274231,1.039642248148347
484.json,484,0.5927751064300537,1.8067040779891563
485.json,485,0.5664065480232239,1.4219131636594495
486.json,486,0.5928249359130859,1.5376528360010249
487.json,487,0.6212455630302429,1.6041445521685462
488.json,488,0.6046119332313538,1.5258906480784091
489.json,489,0.5849371552467346,1.3884484399046153
490.json,490,0.30136242508888245,-18.9259015663255
491.json,491,0.9289303421974182,1.4727495374229818
492.json,492,0.774047315120697,0.07356945437621931
493.json,493,0.8386718034744263,0.3345987598212865
494.json,494,0.8708041906356812,0.6639942514508785
495.json,495,0.8834241032600403,-0.6994574080658857
496.json,496,0.8318675756454468,-0.30724487464091604
497.json,497,0.7718324065208435,1.0667337565469976
498.json,498,0.7608632445335388,0.7949503477597037
499.json,499,0.7523827552795409,1.199087812455387
500.json,500,0.8473321199417114,2.0486399033026492
501.json,501,0.8188439607620239,1.671486725823245
502.json,502,0.7691509127616882,0.8898843727086819
503.json,503,0.7879266142845154,0.8715242014793994
504.json,504,0.7241131067276001,3.8032627836822295
505.json,505,0.5033581256866455,2.941287777292793
506.json,506,0.5244712233543396,1.4928495565091815
507.json,507,0.5840612649917603,2.2725600478364716
508.json,508,0.4644697308540344,1.9568730823535057
509.json,509,0.4979307949542999,1.9581434174611136
510.json,510,0.4846613705158234,1.821726398173605
511.json,511,0.5733455419540405,1.6402846978950991
512.json,512,0.5450133681297302,1.0424420633023357
513.json,513,0.6298350095748901,1.3549608388517864
514.json,514,0.7830889821052551,1.7423191637313875
515.json,515,0.8622509837150574,1.4148154096352723
516.json,516,0.8782904744148254,2.2985650842570378
517.json,517,0.8463454246520996,-0.7923590620233405
518.json,518,0.9136006832122804,-0.06775606122512112
519.json,519,0.9195191264152528,0.08288756030878641
520.json,520,0.819459080696106,0.7028542926048731
521.json,521,0.8383440375328064,2.09280651874702
522.json,522,0.7650907635688782,-0.3318824390713955
523.json,523,0.7501000761985779,1.0345250512827064
524.json,524,0.7757109999656677,1.0709819651026704
525.json,525,0.8320494294166565,3.0814329785194885
526.json,526,0.8241878747940063,1.2423717757324777
527.json,527,0.7166041135787964,1.6339827754529883
528.json,528,0.7410889863967896,1.2276200703524696
529.json,529,0.7382342219352722,2.09891605596134
530.json,530,0.6105214357376099,3.2401821332987657
531.json,531,0.4674795269966126,2.6668093935369903
532.json,532,0.567123532295227,1.4306996581517897
533.json,533,0.6120282411575317,1.2691510645190476
534.json,534,0.5070880055427551,1.8133290611424724
535.json,535,0.512448787689209,2.384656851049309
536.json,536,0.5108639001846313,2.035983858552408
537.json,537,0.5980745553970337,2.108334333501455
538.json,538,0.712424099445343,4.9829256651455385
539.json,539,1.5671374797821045,3.1933112708432163
540.json,540,0.4819227755069733,1.4000941434498917
541.json,541,0.4085738956928253,1.3498384721922991
542.json,542,0.4669967591762543,1.4166548341429053
543.json,543,0.4528577029705048,1.91643275467536
544.json,544,0.5098015069961548,1.0325022164205908
545.json,545,0.5599934458732605,2.146041642571846
546.json,546,0.553658127784729,2.8776497786164708
547.json,547,0.3651738166809082,2.8144884298589368
548.json,548,0.9037631154060364,0.6324030937565794
549.json,549,0.8669070601463318,1.110472190228318
550.json,550,0.8836220502853394,1.7560465107474217
551.json,551,0.9429529905319214,0.30643238023830605
552.json,552,0.5525875687599182,-13.844937337095873
553.json,553,0.8464558124542236,1.3009239805363402
554.json,554,0.8479321002960205,1.3090365237809038
555.json,555,0.8328608274459839,1.3427234770843577
556.json,556,0.8661854267120361,1.401630719563259
557.json,557,0.8882160186767578,1.3332604824344871
558.json,558,0.9348486065864564,1.2527728946750276
559.json,559,0.9580255150794984,-0.9713765585162912
560.json,560,0.7375783920288086,-11.671102393496422
561.json,561,0.8414747714996338,1.2178188975635051
562.json,562,0.8639276623725891,1.8164326931285157
563.json,563,0.5918960571289062,1.306989168811542
564.json,564,0.8790031671524048,1.9113179466588817
565.json,565,0.6542977690696716,2.131066090796836
566.json,566,0.1896071583032608,6.861629602587207
567.json,567,0.8168662190437317,1.476852616720659
568.json,568,0.8373221158981323,1.239209527388469
569.json,569,0.795932412147522,1.4576072724697746
570.json,570,0.7755481004714966,1.5523903777061725
571.json,571,0.8701019287109375,1.4122834822280916
572.json,572,0.9264084100723268,1.6257828552956202
573.json,573,0.9807892441749572,0.7319667795317213
574.json,574,0.5287511348724365,2.5125302912700147
575.json,575,0.7936254739761353,1.4370156025547909
576.json,576,0.8473610877990723,1.2833750649847593
577.json,577,0.9273453950881958,0.7853799219201418
578.json,578,0.8892611265182495,-4.3935369647781215
579.json,579,0.7740191221237183,2.0990829225964482
580.json,580,0.8585538864135742,-0.4450363060274967
581.json,581,0.9784287214279176,-17.978354710898273
582.json,582,inf,
583.json,583,0.7638123035430908,1.1993456937134876
584.json,584,0.7468925714492798,1.1852217117595174
