,source,file,SI-SDR,SI-SIR,SI-SAR,SD-SDR,SNR,SRR,SI-SDRi,SD-SDRi,SNRi,MIX-SI-SDR,MIX-SD-SDR,MIX-SNR
0,drums,710.json,12.007291913032532,24.123241901397705,12.282822728157043,11.721696530119914,12.27217435836792,23.686114924577904,11.469002095982432,11.183598253734807,11.78834967315197,0.5382898170500994,0.5380982763851055,0.48382468521595
1,drums,375.json,5.237920433282852,17.513563632965088,5.510932803153992,4.06475650955001,6.4018166065216064,10.611271740837278,6.307347218535142,5.135638660991807,7.654105992987752,-1.0694267852522898,-1.0708821514417963,-1.2522893864661455
2,drums,2302.json,11.934126615524292,25.274347066879272,12.1414053440094,11.656794998705706,12.203466892242432,23.79183312615985,13.417150042951107,13.139933734597093,13.633792027831078,-1.483023427426815,-1.4831387358913877,-1.430325135588646
3,drums,513.json,12.189640402793884,23.08428406715393,12.563575506210327,11.8143575097571,12.433107495307922,22.650323013400673,11.859044637531042,11.484031053962356,12.057804241776466,0.3305957652628422,0.3303264557947433,0.375303253531456
4,drums,1633.json,5.02081423997879,26.4678156375885,5.052056014537811,3.9270051912062742,6.207391619682312,10.451007801585053,28.297432959079742,27.203624256264867,29.50156033039093,-23.276618719100952,-23.27661906505859,-23.294168710708618
5,drums,272.json,2.6377151906490326,12.875449061393738,3.069584369659424,1.7118686240571352,4.3840233981609344,8.887247211695117,10.125318318605423,9.200154133175506,12.132880538702011,-7.48760312795639,-7.488285509118371,-7.748857140541077
6,drums,3430.json,7.560966312885284,19.13237452507019,7.878574728965759,6.905340575236378,8.267156481742859,15.453615472664934,12.88658320903778,12.231066053957694,13.514613062143326,-5.325616896152496,-5.3257254787213135,-5.247456580400467
7,drums,1743.json,8.881909251213074,30.523351430892944,8.912183940410614,7.580169825646076,9.257580935955048,13.46893690692184,19.832996129989624,18.531271247231956,20.264293253421783,-10.95108687877655,-10.95110142158588,-11.006712317466736
8,drums,3620.json,12.370688915252686,32.331463098526,12.414730191230774,11.991266634572467,12.601172924041748,22.782809942211507,17.64436274766922,17.264951134949225,17.86219596862793,-5.273673832416534,-5.273684500376758,-5.261023044586182
9,drums,3247.json,7.731878161430359,18.14648687839508,8.146872818470001,7.133827092913036,8.407378494739532,16.074872353615532,11.360568851232529,10.762520445131642,12.031847536563873,-3.62869068980217,-3.628693352218605,-3.624469041824341
10,drums,1607.json,9.678219258785248,28.573507070541382,9.734854698181152,8.209857442763393,9.891119599342346,13.667586134174638,11.751047559082508,10.282727977753387,11.995911560952663,-2.0728283002972603,-2.0728705349899936,-2.1047919616103172
11,drums,3172.json,-0.057283611968159676,19.069011211395264,-0.0030388589948415756,-2.943276672122542,2.9722562432289124,0.2143518664399249,20.23392560891807,17.347941512679093,23.292469084262848,-20.29120922088623,-20.291218184801632,-20.320212841033936
12,drums,886.json,9.247703552246094,24.660252332687378,9.379249215126038,8.316819295230841,9.676687717437744,15.464106896249852,20.708054900169373,19.777681856928226,20.819069743156433,-11.460351347923279,-11.460862561697382,-11.142382025718689
13,drums,3454.json,8.70865911245346,23.24630618095398,8.864188492298126,7.778357127312345,9.213659167289734,14.95921977162479,15.670903027057648,14.741348941177016,15.925789773464203,-6.962243914604187,-6.962991813864669,-6.712130606174469
14,drums,3325.json,2.042546346783638,16.770201325416565,2.191442623734474,-0.8460437493573914,4.118782132863998,2.434106022579905,8.72811771929264,5.839659735303902,10.701588243246078,-6.685571372509003,-6.685703484661294,-6.58280611038208
15,drums,3183.json,13.334992527961731,31.814690828323364,13.39743435382843,12.763487304466675,13.43846082687378,21.857006800123827,22.54197895526886,21.97765804296177,23.736665844917297,-9.206986427307129,-9.214170738495095,-10.298205018043518
16,drums,2006.json,11.412340998649597,25.722370147705078,11.588857769966125,10.76344866767301,11.654391288757324,19.340909304088875,16.960892975330353,16.31209507846757,17.208479940891266,-5.548551976680756,-5.548646410794563,-5.554088652133942
17,drums,2430.json,15.74205756187439,29.948906898498535,15.910109281539917,15.421868818857522,15.812877416610718,26.97279244111474,17.495275773108006,17.175173841374793,17.52347845584154,-1.7532182112336159,-1.7533050225172733,-1.7106010392308235
18,drums,429.json,6.368938386440277,18.1196391582489,6.676180362701416,5.025461249319555,7.23161518573761,10.777771471459424,8.439365774393082,7.096040784942721,9.364650920033455,-2.0704273879528046,-2.0705795356231653,-2.133035734295845
19,drums,841.json,2.678229957818985,25.384762287139893,2.7017003297805786,-1.557062184768089,4.2176832258701324,0.49888269746062736,7.954456955194473,3.7198358469944512,9.301915913820267,-5.276226997375488,-5.27689803176254,-5.084232687950134
20,drums,2565.json,-2.424902021884918,12.74662733078003,-2.2907061129808426,-6.604915805056769,1.978427767753601,-4.435098459462137,6.304895877838135,2.1259080506317067,10.646830201148987,-8.729797899723053,-8.730823855688476,-8.668402433395386
21,drums,324.json,7.0055848360061646,22.456880807876587,7.131657898426056,5.898955455385286,7.768136560916901,12.40035057124335,14.457438588142395,13.350813923311296,15.206422507762909,-7.4518537521362305,-7.4518584679260105,-7.438285946846008
22,drums,2418.json,17.429757714271545,32.23775625228882,17.575995326042175,17.1214841868842,17.436835169792175,28.78043379515769,22.66885370016098,22.360586318848267,22.685640901327133,-5.239095985889435,-5.239102131964068,-5.248805731534958
23,drums,2642.json,7.68253892660141,19.761523008346558,7.962249219417572,6.624492757753251,8.332059383392334,13.284452550101095,15.709774792194366,14.651802991398641,16.32097065448761,-8.027235865592957,-8.027310233645391,-7.988911271095276
